Date,Time (GMT),Verified (ft)
8/25/1971,23:00,-2.21
8/26/1971,0:00,-1.61
8/26/1971,1:00,-0.91
8/26/1971,2:00,-0.11
8/26/1971,3:00,0.49
8/26/1971,4:00,0.89
8/26/1971,5:00,0.69
8/26/1971,6:00,0.09
8/26/1971,7:00,-0.61
8/26/1971,8:00,-1.41
8/26/1971,9:00,-2.11
8/26/1971,10:00,-2.51
8/26/1971,11:00,-2.31
8/26/1971,12:00,-1.71
8/26/1971,13:00,-1.01
8/26/1971,14:00,-0.21
8/26/1971,15:00,0.49
8/26/1971,16:00,1.09
8/26/1971,17:00,1.19
8/26/1971,18:00,0.89
8/26/1971,19:00,0.29
8/26/1971,20:00,-0.61
8/26/1971,21:00,-1.41
8/26/1971,22:00,-2.01
8/26/1971,23:00,-2.01
8/27/1971,0:00,-1.81
8/27/1971,1:00,-1.21
8/27/1971,2:00,-0.41
8/27/1971,3:00,0.39
8/27/1971,4:00,0.89
8/27/1971,5:00,1.19
8/27/1971,6:00,0.89
8/27/1971,7:00,0.49
8/27/1971,8:00,-0.21
8/27/1971,9:00,-0.91
8/27/1971,10:00,-1.51
8/27/1971,11:00,-1.81
8/27/1971,12:00,-1.71
8/27/1971,13:00,-1.21
8/27/1971,14:00,-0.31
8/27/1971,15:00,0.49
8/27/1971,16:00,1.29
8/27/1971,17:00,1.69
8/27/1971,18:00,1.79
8/27/1971,19:00,1.39
8/27/1971,20:00,0.59
8/27/1971,21:00,-0.31
8/27/1971,22:00,-0.91
8/27/1971,23:00,-1.41
8/28/1971,0:00,-1.51
8/28/1971,1:00,-1.11
8/28/1971,2:00,-0.51
8/28/1971,3:00,0.39
8/28/1971,4:00,1.59
8/28/1971,5:00,3.39
8/28/1971,6:00,2.59
8/28/1971,7:00,2.09
8/28/1971,8:00,1.09
8/28/1971,9:00,-1.21
8/28/1971,10:00,-2.51
8/28/1971,11:00,-3.41
8/28/1971,12:00,-3.61
8/28/1971,13:00,-2.61
8/28/1971,14:00,-1.91
8/28/1971,15:00,-1.11
8/28/1971,16:00,-0.51
8/28/1971,17:00,-0.01
8/28/1971,18:00,0.79
8/28/1971,19:00,1.09
8/28/1971,20:00,0.69
8/28/1971,21:00,0.19
8/28/1971,22:00,-0.81
8/28/1971,23:00,-1.61
8/29/1971,0:00,-1.81
8/29/1971,1:00,-1.91
8/29/1971,2:00,-1.71
8/29/1971,3:00,-1.21
8/29/1971,4:00,-0.71
8/29/1971,5:00,-0.21
8/29/1971,6:00,0.09
8/29/1971,7:00,0.09
8/29/1971,8:00,-0.21
8/29/1971,9:00,-0.61
8/29/1971,10:00,-1.31
8/29/1971,11:00,-2.11
8/29/1971,12:00,-2.51
8/29/1971,13:00,-2.61
8/29/1971,14:00,-2.21
8/29/1971,15:00,-1.61
8/29/1971,16:00,-0.81
8/29/1971,17:00,0.09
8/29/1971,18:00,0.79
8/29/1971,19:00,1.09
8/29/1971,20:00,1.19
8/29/1971,21:00,0.79
8/29/1971,22:00,0.09
8/29/1971,23:00,-0.71
8/30/1971,0:00,-1.51
8/30/1971,1:00,-2.01
8/30/1971,2:00,-2.21
8/30/1971,3:00,-1.91
8/30/1971,4:00,-1.51
8/30/1971,5:00,-0.91
8/30/1971,6:00,-0.41
8/30/1971,7:00,-0.11
8/30/1971,8:00,-0.01
8/30/1971,9:00,-0.21
8/30/1971,10:00,-0.71
8/30/1971,11:00,-1.41
8/30/1971,12:00,-2.01
8/30/1971,13:00,-2.31
8/30/1971,14:00,-2.21
8/30/1971,15:00,-1.91
8/30/1971,16:00,-1.31
8/30/1971,17:00,-0.51
8/30/1971,18:00,0.19
8/30/1971,19:00,0.89
8/30/1971,20:00,1.29
8/30/1971,21:00,1.29
8/30/1971,22:00,0.99
8/30/1971,23:00,0.29
8/31/1971,0:00,-0.51
8/31/1971,1:00,-1.41
8/31/1971,2:00,-1.91
8/31/1971,3:00,-2.11
8/31/1971,4:00,-2.01
8/31/1971,5:00,-1.61
8/31/1971,6:00,-1.11
8/31/1971,7:00,-0.51
8/31/1971,8:00,-0.11
8/31/1971,9:00,0.09
8/31/1971,10:00,-0.01
8/31/1971,11:00,-0.51
8/31/1971,12:00,-1.11
8/31/1971,13:00,-1.71
8/31/1971,14:00,-2.11
8/31/1971,15:00,-2.01
8/31/1971,16:00,-1.61
8/31/1971,17:00,-0.91
8/31/1971,18:00,0.09
8/31/1971,19:00,0.99
8/31/1971,20:00,1.69
8/31/1971,21:00,2.09
8/31/1971,22:00,2.09
8/31/1971,23:00,1.79
9/1/1971,0:00,0.99
9/1/1971,1:00,-0.11
9/1/1971,2:00,-0.91
9/1/1971,3:00,-1.61
9/1/1971,4:00,-1.91
9/1/1971,5:00,-1.61
9/1/1971,6:00,-1.21
9/1/1971,7:00,-0.71
9/1/1971,8:00,-0.01
9/1/1971,9:00,0.49
9/1/1971,10:00,0.69
9/1/1971,11:00,0.49
9/1/1971,12:00,-0.01
9/1/1971,13:00,-0.81
9/1/1971,14:00,-1.61
9/1/1971,15:00,-2.11
9/1/1971,16:00,-2.11
9/1/1971,17:00,-1.81
9/1/1971,18:00,-1.11
9/1/1971,19:00,-0.21
9/1/1971,20:00,0.79
9/1/1971,21:00,1.49
9/1/1971,22:00,1.99
9/1/1971,23:00,1.99
9/2/1971,0:00,1.39
9/2/1971,1:00,0.39
9/2/1971,2:00,-0.71
9/2/1971,3:00,-1.71
9/2/1971,4:00,-2.41
9/2/1971,5:00,-2.61
9/2/1971,6:00,-2.31
9/2/1971,7:00,-1.71
9/2/1971,8:00,-0.91
9/2/1971,9:00,-0.11
9/2/1971,10:00,0.49
9/2/1971,11:00,0.59
9/2/1971,12:00,0.39
9/2/1971,13:00,-0.31
9/2/1971,14:00,-1.31
9/2/1971,15:00,-2.21
9/2/1971,16:00,-2.81
9/2/1971,17:00,-2.81
9/2/1971,18:00,-2.31
9/2/1971,19:00,-1.41
9/2/1971,20:00,-0.21
9/2/1971,21:00,0.79
9/2/1971,22:00,1.79
9/2/1971,23:00,2.09
9/3/1971,0:00,1.89
9/3/1971,1:00,1.09
9/3/1971,2:00,-0.01
9/3/1971,3:00,-1.21
9/3/1971,4:00,-2.31
9/3/1971,5:00,-2.71
9/3/1971,6:00,-2.81
9/3/1971,7:00,-2.31
9/3/1971,8:00,-1.51
9/3/1971,9:00,-0.41
9/3/1971,10:00,0.29
9/3/1971,11:00,0.79
9/3/1971,12:00,0.79
9/3/1971,13:00,0.49
9/3/1971,14:00,-0.41
9/3/1971,15:00,-1.61
9/3/1971,16:00,-2.61
9/3/1971,17:00,-3.31
9/3/1971,18:00,-3.31
9/3/1971,19:00,-2.81
9/3/1971,20:00,-1.81
9/3/1971,21:00,-0.51
9/3/1971,22:00,0.79
9/3/1971,23:00,1.79
9/4/1971,0:00,2.19
9/4/1971,1:00,1.89
9/4/1971,2:00,0.99
9/4/1971,3:00,-0.31
9/4/1971,4:00,-1.71
9/4/1971,5:00,-2.81
9/4/1971,6:00,-3.41
9/4/1971,7:00,-3.21
9/4/1971,8:00,-2.51
9/4/1971,9:00,-1.51
9/4/1971,10:00,-0.31
9/4/1971,11:00,0.59
9/4/1971,12:00,1.19
9/4/1971,13:00,1.09
9/4/1971,14:00,0.59
9/4/1971,15:00,-0.41
9/4/1971,16:00,-1.81
9/4/1971,17:00,-3.11
9/4/1971,18:00,-3.81
9/4/1971,19:00,-3.61
9/4/1971,20:00,-2.91
9/4/1971,21:00,-1.71
9/4/1971,22:00,-0.41
9/4/1971,23:00,0.89
9/5/1971,0:00,1.79
9/5/1971,1:00,2.09
9/5/1971,2:00,1.59
9/5/1971,3:00,0.59
9/5/1971,4:00,-0.81
9/5/1971,5:00,-2.31
9/5/1971,6:00,-3.41
9/5/1971,7:00,-3.81
9/5/1971,8:00,-3.41
9/5/1971,9:00,-2.51
9/5/1971,10:00,-1.21
9/5/1971,11:00,0.09
9/5/1971,12:00,1.09
9/5/1971,13:00,1.49
9/5/1971,14:00,1.39
9/5/1971,15:00,0.69
9/5/1971,16:00,-0.51
9/5/1971,17:00,-2.01
9/5/1971,18:00,-3.31
9/5/1971,19:00,-3.91
9/5/1971,20:00,-3.61
9/5/1971,21:00,-2.71
9/5/1971,22:00,-1.51
9/5/1971,23:00,-0.11
