Date,Time (GMT),Verified (ft)
10/18/2020,4:48,0.22
10/18/2020,4:54,0.03
10/18/2020,5:00,-0.13
10/18/2020,5:06,-0.28
10/18/2020,5:12,-0.45
10/18/2020,5:18,-0.6
10/18/2020,5:24,-0.73
10/18/2020,5:30,-0.85
10/18/2020,5:36,-0.98
10/18/2020,5:42,-1.15
10/18/2020,5:48,-1.26
10/18/2020,5:54,-1.39
10/18/2020,6:00,-1.51
10/18/2020,6:06,-1.67
10/18/2020,6:12,-1.77
10/18/2020,6:18,-1.94
10/18/2020,6:24,-2.04
10/18/2020,6:30,-2.18
10/18/2020,6:36,-2.27
10/18/2020,6:42,-2.39
10/18/2020,6:48,-2.48
10/18/2020,6:54,-2.58
10/18/2020,7:00,-2.64
10/18/2020,7:06,-2.72
10/18/2020,7:12,-2.77
10/18/2020,7:18,-2.83
10/18/2020,7:24,-2.89
10/18/2020,7:30,-2.95
10/18/2020,7:36,-2.93
10/18/2020,7:42,-2.94
10/18/2020,7:48,-2.89
10/18/2020,7:54,-2.92
10/18/2020,8:00,-2.85
10/18/2020,8:06,-2.85
10/18/2020,8:12,-2.81
10/18/2020,8:18,-2.77
10/18/2020,8:24,-2.71
10/18/2020,8:30,-2.66
10/18/2020,8:36,-2.6
10/18/2020,8:42,-2.51
10/18/2020,8:48,-2.44
10/18/2020,8:54,-2.35
10/18/2020,9:00,-2.27
10/18/2020,9:06,-2.18
10/18/2020,9:12,-2.08
10/18/2020,9:18,-2
10/18/2020,9:24,-1.89
10/18/2020,9:30,-1.81
10/18/2020,9:36,-1.74
10/18/2020,9:42,-1.65
10/18/2020,9:48,-1.55
10/18/2020,9:54,-1.43
10/18/2020,10:00,-1.32
10/18/2020,10:06,-1.21
10/18/2020,10:12,-1.07
10/18/2020,10:18,-0.93
10/18/2020,10:24,-0.82
10/18/2020,10:30,-0.69
10/18/2020,10:36,-0.53
10/18/2020,10:42,-0.4
10/18/2020,10:48,-0.27
10/18/2020,10:54,-0.14
10/18/2020,11:00,0
10/18/2020,11:06,0.11
10/18/2020,11:12,0.28
10/18/2020,11:18,0.39
10/18/2020,11:24,0.56
10/18/2020,11:30,0.69
10/18/2020,11:36,0.87
10/18/2020,11:42,1.02
10/18/2020,11:48,1.18
10/18/2020,11:54,1.3
10/18/2020,12:00,1.44
10/18/2020,12:06,1.58
10/18/2020,12:12,1.71
10/18/2020,12:18,1.83
10/18/2020,12:24,1.97
10/18/2020,12:30,2.06
10/18/2020,12:36,2.19
10/18/2020,12:42,2.19
10/18/2020,12:48,2.31
10/18/2020,12:54,2.43
10/18/2020,13:00,2.62
10/18/2020,13:06,2.69
10/18/2020,13:12,2.77
10/18/2020,13:18,2.86
10/18/2020,13:24,2.96
10/18/2020,13:30,3.03
10/18/2020,13:36,3.1
10/18/2020,13:42,3.15
10/18/2020,13:48,3.19
10/18/2020,13:54,3.21
10/18/2020,14:00,3.24
10/18/2020,14:06,3.26
10/18/2020,14:12,3.29
10/18/2020,14:18,3.33
10/18/2020,14:24,3.39
10/18/2020,14:30,3.4
10/18/2020,14:36,3.39
10/18/2020,14:42,3.38
10/18/2020,14:48,3.39
10/18/2020,14:54,3.34
10/18/2020,15:00,3.25
10/18/2020,15:06,3.18
10/18/2020,15:12,3.17
10/18/2020,15:18,3.1
10/18/2020,15:24,3.1
10/18/2020,15:30,3.04
10/18/2020,15:36,2.97
10/18/2020,15:42,2.95
10/18/2020,15:48,2.84
10/18/2020,15:54,2.72
10/18/2020,16:00,2.64
10/18/2020,16:06,2.43
10/18/2020,16:12,2.35
10/18/2020,16:18,2.23
10/18/2020,16:24,2.22
10/18/2020,16:30,2.14
10/18/2020,16:36,2.02
10/18/2020,16:42,1.88
10/18/2020,16:48,1.76
10/18/2020,16:54,1.63
10/18/2020,17:00,1.51
10/18/2020,17:06,1.4
10/18/2020,17:12,1.26
10/18/2020,17:18,1.1
10/18/2020,17:24,0.99
10/18/2020,17:30,0.85
10/18/2020,17:36,0.7
10/18/2020,17:42,0.55
10/18/2020,17:48,0.38
10/18/2020,17:54,0.23
10/18/2020,18:00,0.08
10/18/2020,18:06,-0.06
10/18/2020,18:12,-0.22
10/18/2020,18:18,-0.37
10/18/2020,18:24,-0.52
10/18/2020,18:30,-0.68
10/18/2020,18:36,-0.92
10/18/2020,18:42,-1.07
10/18/2020,18:48,-1.17
10/18/2020,18:54,-1.29
10/18/2020,19:00,-1.4
10/18/2020,19:06,-1.5
10/18/2020,19:12,-1.62
10/18/2020,19:18,-1.73
10/18/2020,19:24,-1.82
10/18/2020,19:30,-1.88
10/18/2020,19:36,-1.96
10/18/2020,19:42,-2.06
10/18/2020,19:48,-2.11
10/18/2020,19:54,-2.21
10/18/2020,20:00,-2.31
10/18/2020,20:06,-2.35
10/18/2020,20:12,-2.34
10/18/2020,20:18,-2.42
10/18/2020,20:24,-2.4
10/18/2020,20:30,-2.41
10/18/2020,20:36,-2.44
10/18/2020,20:42,-2.43
10/18/2020,20:48,-2.44
10/18/2020,20:54,-2.45
10/18/2020,21:00,-2.41
10/18/2020,21:06,-2.36
10/18/2020,21:12,-2.3
10/18/2020,21:18,-2.28
10/18/2020,21:24,-2.22
10/18/2020,21:30,-2.16
10/18/2020,21:36,-2.07
10/18/2020,21:42,-1.95
10/18/2020,21:48,-1.9
10/18/2020,21:54,-1.83
10/18/2020,22:00,-1.77
10/18/2020,22:06,-1.71
10/18/2020,22:12,-1.68
10/18/2020,22:18,-1.53
10/18/2020,22:24,-1.37
10/18/2020,22:30,-1.29
10/18/2020,22:36,-1.18
10/18/2020,22:42,-1.08
10/18/2020,22:48,-0.96
10/18/2020,22:54,-0.83
10/18/2020,23:00,-0.73
10/18/2020,23:06,-0.6
10/18/2020,23:12,-0.51
10/18/2020,23:18,-0.39
10/18/2020,23:24,-0.26
10/18/2020,23:30,-0.15
10/18/2020,23:36,-0.15
10/18/2020,23:42,0.02
10/18/2020,23:48,0.21
10/18/2020,23:54,0.38
10/19/2020,0:00,0.47
10/19/2020,0:06,0.59
10/19/2020,0:12,0.72
10/19/2020,0:18,0.85
10/19/2020,0:24,0.97
10/19/2020,0:30,1.09
10/19/2020,0:36,1.2
10/19/2020,0:42,1.33
10/19/2020,0:48,1.44
10/19/2020,0:54,1.55
10/19/2020,1:00,1.65
10/19/2020,1:06,1.75
10/19/2020,1:12,1.84
10/19/2020,1:18,1.92
10/19/2020,1:24,1.98
10/19/2020,1:30,2.06
10/19/2020,1:36,2.12
10/19/2020,1:42,2.17
10/19/2020,1:48,2.23
10/19/2020,1:54,2.28
10/19/2020,2:00,2.32
10/19/2020,2:06,2.36
10/19/2020,2:12,2.39
10/19/2020,2:18,2.43
10/19/2020,2:24,2.44
10/19/2020,2:30,2.47
10/19/2020,2:36,2.48
10/19/2020,2:42,2.49
10/19/2020,2:48,2.5
10/19/2020,2:54,2.51
10/19/2020,3:00,2.51
10/19/2020,3:06,2.52
10/19/2020,3:12,2.52
10/19/2020,3:18,2.53
10/19/2020,3:24,2.52
10/19/2020,3:30,2.49
10/19/2020,3:36,2.45
10/19/2020,3:42,2.38
10/19/2020,3:48,2.33
10/19/2020,3:54,2.29
10/19/2020,4:00,2.24
10/19/2020,4:06,2.16
10/19/2020,4:12,2.07
10/19/2020,4:18,1.99
10/19/2020,4:24,1.92
10/19/2020,4:30,1.81
10/19/2020,4:36,1.71
10/19/2020,4:42,1.62
10/19/2020,4:48,1.52
10/19/2020,4:54,1.41
10/19/2020,5:00,1.29
10/19/2020,5:06,1.19
10/19/2020,5:12,1.11
10/19/2020,5:18,1.01
10/19/2020,5:24,0.9
10/19/2020,5:30,0.79
10/19/2020,5:36,0.64
10/19/2020,5:42,0.52
10/19/2020,5:48,0.37
10/19/2020,5:54,0.27
10/19/2020,6:00,0.1
10/19/2020,6:06,-0.02
10/19/2020,6:12,-0.15
10/19/2020,6:18,-0.26
10/19/2020,6:24,-0.39
10/19/2020,6:30,-0.49
10/19/2020,6:36,-0.61
10/19/2020,6:42,-0.75
10/19/2020,6:48,-0.85
10/19/2020,6:54,-0.97
10/19/2020,7:00,-1.11
10/19/2020,7:06,-1.25
10/19/2020,7:12,-1.37
10/19/2020,7:18,-1.47
10/19/2020,7:24,-1.56
10/19/2020,7:30,-1.64
10/19/2020,7:36,-1.73
10/19/2020,7:42,-1.81
10/19/2020,7:48,-1.86
10/19/2020,7:54,-1.89
10/19/2020,8:00,-1.94
10/19/2020,8:06,-1.98
10/19/2020,8:12,-2.06
10/19/2020,8:18,-2.09
10/19/2020,8:24,-2.1
10/19/2020,8:30,-2.13
10/19/2020,8:36,-2.12
10/19/2020,8:42,-2.15
10/19/2020,8:48,-2.13
10/19/2020,8:54,-2.14
10/19/2020,9:00,-2.12
10/19/2020,9:06,-2.06
10/19/2020,9:12,-2
10/19/2020,9:18,-1.96
10/19/2020,9:24,-1.91
10/19/2020,9:30,-1.91
10/19/2020,9:36,-1.89
10/19/2020,9:42,-1.79
10/19/2020,9:48,-1.75
10/19/2020,9:54,-1.65
10/19/2020,10:00,-1.61
10/19/2020,10:06,-1.55
10/19/2020,10:12,-1.46
10/19/2020,10:18,-1.32
10/19/2020,10:24,-1.26
10/19/2020,10:30,-1.21
10/19/2020,10:36,-1.12
10/19/2020,10:42,-1.03
10/19/2020,10:48,-0.93
10/19/2020,10:54,-0.8
10/19/2020,11:00,-0.69
10/19/2020,11:06,-0.55
10/19/2020,11:12,-0.43
10/19/2020,11:18,-0.33
10/19/2020,11:24,-0.17
10/19/2020,11:30,-0.03
10/19/2020,11:36,0.08
10/19/2020,11:42,0.2
10/19/2020,11:48,0.33
10/19/2020,11:54,0.45
10/19/2020,12:00,0.59
10/19/2020,12:06,0.76
10/19/2020,12:12,0.89
10/19/2020,12:18,1.05
10/19/2020,12:24,1.18
10/19/2020,12:30,1.34
10/19/2020,12:36,1.41
10/19/2020,12:42,1.56
10/19/2020,12:48,1.68
10/19/2020,12:54,1.9
10/19/2020,13:00,2.02
10/19/2020,13:06,2.15
10/19/2020,13:12,2.29
10/19/2020,13:18,2.39
10/19/2020,13:24,2.52
10/19/2020,13:30,2.63
10/19/2020,13:36,2.72
10/19/2020,13:42,2.85
10/19/2020,13:48,2.92
10/19/2020,13:54,3.01
10/19/2020,14:00,3.1
10/19/2020,14:06,3.16
10/19/2020,14:12,3.23
10/19/2020,14:18,3.25
10/19/2020,14:24,3.34
10/19/2020,14:30,3.38
10/19/2020,14:36,3.42
10/19/2020,14:42,3.47
10/19/2020,14:48,3.52
10/19/2020,14:54,3.59
10/19/2020,15:00,3.63
10/19/2020,15:06,3.63
10/19/2020,15:12,3.6
10/19/2020,15:18,3.59
10/19/2020,15:24,3.57
10/19/2020,15:30,3.54
10/19/2020,15:36,3.51
10/19/2020,15:42,3.48
10/19/2020,15:48,3.45
10/19/2020,15:54,3.41
10/19/2020,16:00,3.36
10/19/2020,16:06,3.22
10/19/2020,16:12,3.22
10/19/2020,16:18,3.15
10/19/2020,16:24,3.12
10/19/2020,16:30,3.04
10/19/2020,16:36,2.96
10/19/2020,16:42,2.86
10/19/2020,16:48,2.75
10/19/2020,16:54,2.66
10/19/2020,17:00,2.59
10/19/2020,17:06,2.54
10/19/2020,17:12,2.43
10/19/2020,17:18,2.33
10/19/2020,17:24,2.21
10/19/2020,17:30,2.11
10/19/2020,17:36,2
10/19/2020,17:42,1.92
10/19/2020,17:48,1.77
10/19/2020,17:54,1.62
10/19/2020,18:00,1.47
10/19/2020,18:06,1.33
10/19/2020,18:12,1.15
10/19/2020,18:18,1.01
10/19/2020,18:24,0.87
10/19/2020,18:30,0.73
10/19/2020,18:36,0.58
10/19/2020,18:42,0.46
10/19/2020,18:48,0.32
10/19/2020,18:54,0.16
10/19/2020,19:00,0.03
10/19/2020,19:06,-0.14
10/19/2020,19:12,-0.27
10/19/2020,19:18,-0.43
10/19/2020,19:24,-0.58
10/19/2020,19:30,-0.73
10/19/2020,19:36,-0.87
10/19/2020,19:42,-1
10/19/2020,19:48,-1.11
10/19/2020,19:54,-1.31
10/19/2020,20:00,-1.44
10/19/2020,20:06,-1.53
10/19/2020,20:12,-1.66
10/19/2020,20:18,-1.74
10/19/2020,20:24,-1.77
10/19/2020,20:30,-1.86
10/19/2020,20:36,-1.92
10/19/2020,20:42,-1.94
10/19/2020,20:48,-2.01
10/19/2020,20:54,-2.05
10/19/2020,21:00,-2.12
10/19/2020,21:06,-2.16
10/19/2020,21:12,-2.19
10/19/2020,21:18,-2.19
10/19/2020,21:24,-2.21
10/19/2020,21:30,-2.21
10/19/2020,21:36,-2.23
10/19/2020,21:42,-2.18
10/19/2020,21:48,-2.13
10/19/2020,21:54,-2.12
10/19/2020,22:00,-2.08
10/19/2020,22:06,-2.08
10/19/2020,22:12,-2.06
10/19/2020,22:18,-1.98
10/19/2020,22:24,-1.91
10/19/2020,22:30,-1.86
10/19/2020,22:36,-1.83
10/19/2020,22:42,-1.76
10/19/2020,22:48,-1.66
10/19/2020,22:54,-1.62
10/19/2020,23:00,-1.53
10/19/2020,23:06,-1.47
10/19/2020,23:12,-1.35
10/19/2020,23:18,-1.26
10/19/2020,23:24,-1.16
10/19/2020,23:30,-1.16
10/19/2020,23:36,-1.11
10/19/2020,23:42,-0.97
10/19/2020,23:48,-0.84
10/19/2020,23:54,-0.68
10/20/2020,0:00,-0.61
10/20/2020,0:06,-0.51
10/20/2020,0:12,-0.4
10/20/2020,0:18,-0.29
10/20/2020,0:24,-0.2
10/20/2020,0:30,-0.07
10/20/2020,0:36,-0.01
10/20/2020,0:42,0.09
10/20/2020,0:48,0.18
10/20/2020,0:54,0.3
10/20/2020,1:00,0.43
10/20/2020,1:06,0.55
10/20/2020,1:12,0.65
10/20/2020,1:18,0.77
10/20/2020,1:24,0.88
10/20/2020,1:30,0.97
10/20/2020,1:36,1.07
10/20/2020,1:42,1.17
10/20/2020,1:48,1.26
10/20/2020,1:54,1.34
10/20/2020,2:00,1.43
10/20/2020,2:06,1.5
10/20/2020,2:12,1.59
10/20/2020,2:18,1.66
10/20/2020,2:24,1.74
10/20/2020,2:30,1.82
10/20/2020,2:36,1.89
10/20/2020,2:42,1.95
10/20/2020,2:48,2
10/20/2020,2:54,2.05
10/20/2020,3:00,2.07
10/20/2020,3:06,2.09
10/20/2020,3:12,2.14
10/20/2020,3:18,2.21
10/20/2020,3:24,2.23
10/20/2020,3:30,2.22
10/20/2020,3:36,2.24
10/20/2020,3:42,2.29
10/20/2020,3:48,2.31
10/20/2020,3:54,2.29
10/20/2020,4:00,2.28
10/20/2020,4:06,2.32
10/20/2020,4:12,2.31
10/20/2020,4:18,2.28
10/20/2020,4:24,2.24
10/20/2020,4:30,2.2
10/20/2020,4:36,2.14
10/20/2020,4:42,2.08
10/20/2020,4:48,2.04
10/20/2020,4:54,2.01
10/20/2020,5:00,1.89
10/20/2020,5:06,1.81
10/20/2020,5:12,1.77
10/20/2020,5:18,1.74
10/20/2020,5:24,1.66
10/20/2020,5:30,1.6
10/20/2020,5:36,1.52
10/20/2020,5:42,1.42
10/20/2020,5:48,1.32
10/20/2020,5:54,1.2
10/20/2020,6:00,1.11
10/20/2020,6:06,1.01
10/20/2020,6:12,0.92
10/20/2020,6:18,0.84
10/20/2020,6:24,0.73
10/20/2020,6:30,0.61
10/20/2020,6:36,0.48
10/20/2020,6:42,0.34
10/20/2020,6:48,0.19
10/20/2020,6:54,0.07
10/20/2020,7:00,-0.08
10/20/2020,7:06,-0.23
10/20/2020,7:12,-0.38
10/20/2020,7:18,-0.48
10/20/2020,7:24,-0.59
10/20/2020,7:30,-0.72
10/20/2020,7:36,-0.85
10/20/2020,7:42,-0.95
10/20/2020,7:48,-1.07
10/20/2020,7:54,-1.17
10/20/2020,8:00,-1.25
10/20/2020,8:06,-1.37
10/20/2020,8:12,-1.47
10/20/2020,8:18,-1.56
10/20/2020,8:24,-1.65
10/20/2020,8:30,-1.73
10/20/2020,8:36,-1.8
10/20/2020,8:42,-1.87
10/20/2020,8:48,-1.94
10/20/2020,8:54,-1.98
10/20/2020,9:00,-2.04
10/20/2020,9:06,-2.09
10/20/2020,9:12,-2.14
10/20/2020,9:18,-2.15
10/20/2020,9:24,-2.15
10/20/2020,9:30,-2.19
10/20/2020,9:36,-2.19
10/20/2020,9:42,-2.17
10/20/2020,9:48,-2.13
10/20/2020,9:54,-2.05
10/20/2020,10:00,-1.99
10/20/2020,10:06,-1.99
10/20/2020,10:12,-1.97
10/20/2020,10:18,-1.9
10/20/2020,10:24,-1.83
10/20/2020,10:30,-1.77
10/20/2020,10:36,-1.73
10/20/2020,10:42,-1.68
10/20/2020,10:48,-1.58
10/20/2020,10:54,-1.52
10/20/2020,11:00,-1.43
10/20/2020,11:06,-1.37
10/20/2020,11:12,-1.3
10/20/2020,11:18,-1.24
10/20/2020,11:24,-1.16
10/20/2020,11:30,-1.05
10/20/2020,11:36,-0.95
10/20/2020,11:42,-0.88
10/20/2020,11:48,-0.78
10/20/2020,11:54,-0.69
10/20/2020,12:00,-0.57
10/20/2020,12:06,-0.46
10/20/2020,12:12,-0.33
10/20/2020,12:18,-0.19
10/20/2020,12:24,-0.08
10/20/2020,12:30,-0.05
10/20/2020,12:36,0.1
10/20/2020,12:42,0.25
10/20/2020,12:48,0.44
10/20/2020,12:54,0.59
10/20/2020,13:00,0.74
