Date,Time (GMT),Verified (ft)
8/4/1960,12:00,0.49
8/4/1960,13:00,-0.41
8/4/1960,14:00,-1.51
8/4/1960,15:00,-2.61
8/4/1960,16:00,-3.21
8/4/1960,17:00,-3.01
8/4/1960,18:00,-2.41
8/4/1960,19:00,-1.41
8/4/1960,20:00,-0.11
8/4/1960,21:00,1.19
8/4/1960,22:00,2.29
8/4/1960,23:00,2.79
8/5/1960,0:00,2.59
8/5/1960,1:00,1.79
8/5/1960,2:00,0.59
8/5/1960,3:00,-0.81
8/5/1960,4:00,-1.91
8/5/1960,5:00,-2.51
8/5/1960,6:00,-2.51
8/5/1960,7:00,-2.11
8/5/1960,8:00,-1.01
8/5/1960,9:00,0.09
8/5/1960,10:00,1.19
8/5/1960,11:00,1.69
8/5/1960,12:00,1.69
8/5/1960,13:00,1.19
8/5/1960,14:00,0.19
8/5/1960,15:00,-1.11
8/5/1960,16:00,-2.31
8/5/1960,17:00,-3.11
8/5/1960,18:00,-3.11
8/5/1960,19:00,-2.41
8/5/1960,20:00,-1.41
8/5/1960,21:00,-0.01
8/5/1960,22:00,1.49
8/5/1960,23:00,2.39
8/6/1960,0:00,2.99
8/6/1960,1:00,2.69
8/6/1960,2:00,1.99
8/6/1960,3:00,0.49
8/6/1960,4:00,-1.11
8/6/1960,5:00,-2.51
8/6/1960,6:00,-3.01
8/6/1960,7:00,-2.91
8/6/1960,8:00,-2.31
8/6/1960,9:00,-1.31
8/6/1960,10:00,-0.11
8/6/1960,11:00,0.89
8/6/1960,12:00,1.59
8/6/1960,13:00,1.59
8/6/1960,14:00,1.09
8/6/1960,15:00,0.09
8/6/1960,16:00,-1.31
8/6/1960,17:00,-2.51
8/6/1960,18:00,-3.41
8/6/1960,19:00,-3.21
8/6/1960,20:00,-2.51
8/6/1960,21:00,-1.51
8/6/1960,22:00,-0.11
8/6/1960,23:00,1.49
8/7/1960,0:00,2.49
8/7/1960,1:00,2.69
8/7/1960,2:00,2.49
8/7/1960,3:00,1.59
8/7/1960,4:00,0.29
8/7/1960,5:00,-1.51
8/7/1960,6:00,-2.81
8/7/1960,7:00,-3.51
8/7/1960,8:00,-3.41
8/7/1960,9:00,-2.41
8/7/1960,10:00,-1.41
8/7/1960,11:00,-0.11
8/7/1960,12:00,0.99
8/7/1960,13:00,1.59
8/7/1960,14:00,1.69
8/7/1960,15:00,1.19
8/7/1960,16:00,0.09
8/7/1960,17:00,-1.31
8/7/1960,18:00,-2.81
8/7/1960,19:00,-3.41
8/7/1960,20:00,-3.31
8/7/1960,21:00,-2.51
8/7/1960,22:00,-1.41
8/7/1960,23:00,-0.01
8/8/1960,0:00,1.59
8/8/1960,1:00,2.49
8/8/1960,2:00,2.69
8/8/1960,3:00,2.29
8/8/1960,4:00,1.29
8/8/1960,5:00,-0.01
8/8/1960,6:00,-1.71
8/8/1960,7:00,-2.91
8/8/1960,8:00,-3.31
8/8/1960,9:00,-3.11
8/8/1960,10:00,-2.31
8/8/1960,11:00,-1.11
8/8/1960,12:00,0.19
8/8/1960,13:00,1.19
8/8/1960,14:00,1.69
8/8/1960,15:00,1.69
8/8/1960,16:00,1.09
8/8/1960,17:00,-0.11
8/8/1960,18:00,-1.51
8/8/1960,19:00,-2.81
8/8/1960,20:00,-3.31
8/8/1960,21:00,-3.11
8/8/1960,22:00,-2.41
8/8/1960,23:00,-1.11
8/9/1960,0:00,0.29
8/9/1960,1:00,1.59
8/9/1960,2:00,2.39
8/9/1960,3:00,2.49
8/9/1960,4:00,1.89
8/9/1960,5:00,0.89
8/9/1960,6:00,-0.51
8/9/1960,7:00,-2.11
8/9/1960,8:00,-3.11
8/9/1960,9:00,-3.31
8/9/1960,10:00,-2.91
8/9/1960,11:00,-1.91
8/9/1960,12:00,-0.61
8/9/1960,13:00,0.59
8/9/1960,14:00,1.59
8/9/1960,15:00,1.99
8/9/1960,16:00,1.69
8/9/1960,17:00,0.99
8/9/1960,18:00,-0.21
8/9/1960,19:00,-1.61
8/9/1960,20:00,-2.81
8/9/1960,21:00,-3.21
8/9/1960,22:00,-2.91
8/9/1960,23:00,-2.01
8/10/1960,0:00,-0.91
8/10/1960,1:00,0.49
8/10/1960,2:00,1.69
8/10/1960,3:00,2.29
8/10/1960,4:00,2.39
8/10/1960,5:00,1.69
8/10/1960,6:00,0.59
8/10/1960,7:00,-0.71
8/10/1960,8:00,-2.11
8/10/1960,9:00,-3.01
8/10/1960,10:00,-3.01
8/10/1960,11:00,-2.51
8/10/1960,12:00,-1.21
