Date,Time (GMT),Verified (ft)
7/22/2020,14:48,2.01
7/22/2020,14:54,2.04
7/22/2020,15:00,1.93
7/22/2020,15:06,1.87
7/22/2020,15:12,1.79
7/22/2020,15:18,1.8
7/22/2020,15:24,1.83
7/22/2020,15:30,1.82
7/22/2020,15:36,1.79
7/22/2020,15:42,1.72
7/22/2020,15:48,1.7
7/22/2020,15:54,1.64
7/22/2020,16:00,1.65
7/22/2020,16:06,1.54
7/22/2020,16:12,1.49
7/22/2020,16:18,1.44
7/22/2020,16:24,1.32
7/22/2020,16:30,1.2
7/22/2020,16:36,1.13
7/22/2020,16:42,1.05
7/22/2020,16:48,0.95
7/22/2020,16:54,0.85
7/22/2020,17:00,0.76
7/22/2020,17:06,0.6
7/22/2020,17:12,0.5
7/22/2020,17:18,0.38
7/22/2020,17:24,0.28
7/22/2020,17:30,0.16
7/22/2020,17:36,0.05
7/22/2020,17:42,-0.06
7/22/2020,17:48,-0.21
7/22/2020,17:54,-0.31
7/22/2020,18:00,-0.43
7/22/2020,18:06,-0.55
7/22/2020,18:12,-0.69
7/22/2020,18:18,-0.78
7/22/2020,18:24,-0.9
7/22/2020,18:30,-1
7/22/2020,18:36,-1.18
7/22/2020,18:42,-1.24
7/22/2020,18:48,-1.27
7/22/2020,18:54,-1.41
7/22/2020,19:00,-1.52
7/22/2020,19:06,-1.57
7/22/2020,19:12,-1.68
7/22/2020,19:18,-1.78
7/22/2020,19:24,-1.89
7/22/2020,19:30,-1.94
7/22/2020,19:36,-1.99
7/22/2020,19:42,-2.04
7/22/2020,19:48,-2.14
7/22/2020,19:54,-2.12
7/22/2020,20:00,-2.28
7/22/2020,20:06,-2.23
7/22/2020,20:12,-2.28
7/22/2020,20:18,-2.31
7/22/2020,20:24,-2.2
7/22/2020,20:30,-2.19
7/22/2020,20:36,-2.19
7/22/2020,20:42,-2.16
7/22/2020,20:48,-2.11
7/22/2020,20:54,-2.07
7/22/2020,21:00,-2.04
7/22/2020,21:06,-2.02
7/22/2020,21:12,-1.92
7/22/2020,21:18,-1.84
7/22/2020,21:24,-1.71
7/22/2020,21:30,-1.61
