Date,Time (GMT),Verified (ft)
9/1/1999,11:30,-0.96
9/1/1999,11:36,-0.92
9/1/1999,11:42,-0.89
9/1/1999,11:48,-0.88
9/1/1999,11:54,-0.87
9/1/1999,12:00,-0.8
9/1/1999,12:06,-0.77
9/1/1999,12:12,-0.68
9/1/1999,12:18,-0.63
9/1/1999,12:24,-0.56
9/1/1999,12:30,-0.52
9/1/1999,12:36,-0.44
9/1/1999,12:42,-0.4
9/1/1999,12:48,-0.31
9/1/1999,12:54,-0.28
9/1/1999,13:00,-0.19
9/1/1999,13:06,-0.11
9/1/1999,13:12,-0.03
9/1/1999,13:18,0.02
9/1/1999,13:24,0.15
9/1/1999,13:30,0.23
9/1/1999,13:36,0.31
9/1/1999,13:42,0.41
9/1/1999,13:48,0.49
9/1/1999,13:54,0.57
9/1/1999,14:00,0.69
9/1/1999,14:06,0.76
9/1/1999,14:12,0.85
9/1/1999,14:18,0.93
9/1/1999,14:24,1.07
9/1/1999,14:30,1.13
9/1/1999,14:36,1.24
9/1/1999,14:42,1.32
9/1/1999,14:48,1.48
9/1/1999,14:54,1.6
9/1/1999,15:00,1.69
9/1/1999,15:06,1.75
9/1/1999,15:12,1.86
9/1/1999,15:18,1.98
9/1/1999,15:24,2.11
9/1/1999,15:30,2.18
9/1/1999,15:36,2.31
9/1/1999,15:42,2.44
9/1/1999,15:48,2.48
9/1/1999,15:54,2.5
9/1/1999,16:00,2.61
9/1/1999,16:06,2.68
9/1/1999,16:12,2.73
9/1/1999,16:18,2.8
9/1/1999,16:24,2.86
9/1/1999,16:30,2.89
9/1/1999,16:36,2.94
9/1/1999,16:42,2.99
9/1/1999,16:48,3.04
9/1/1999,16:54,3.08
9/1/1999,17:00,3.11
9/1/1999,17:06,3.11
9/1/1999,17:12,3.12
9/1/1999,17:18,3.15
9/1/1999,17:24,3.15
9/1/1999,17:30,3.16
9/1/1999,17:36,3.18
9/1/1999,17:42,3.21
9/1/1999,17:48,3.22
9/1/1999,17:54,3.2
9/1/1999,18:00,3.19
9/1/1999,18:06,3.15
9/1/1999,18:12,3.14
9/1/1999,18:18,3.11
9/1/1999,18:24,3.01
9/1/1999,18:30,2.98
9/1/1999,18:36,2.94
9/1/1999,18:42,2.96
9/1/1999,18:48,2.89
9/1/1999,18:54,2.78
9/1/1999,19:00,2.72
9/1/1999,19:06,2.71
9/1/1999,19:12,2.61
9/1/1999,19:18,2.51
9/1/1999,19:24,2.4
9/1/1999,19:30,2.36
9/1/1999,19:36,2.3
9/1/1999,19:42,2.23
9/1/1999,19:48,2.16
9/1/1999,19:54,2.07
9/1/1999,20:00,1.95
9/1/1999,20:06,1.87
9/1/1999,20:12,1.76
9/1/1999,20:18,1.66
9/1/1999,20:24,1.55
9/1/1999,20:30,1.49
9/1/1999,20:36,1.37
9/1/1999,20:42,1.24
9/1/1999,20:48,1.14
9/1/1999,20:54,1.04
9/1/1999,21:00,0.95
9/1/1999,21:06,0.86
9/1/1999,21:12,0.75
9/1/1999,21:18,0.58
9/1/1999,21:24,0.51
9/1/1999,21:30,0.46
9/1/1999,21:36,0.35
9/1/1999,21:42,0.23
9/1/1999,21:48,0.12
9/1/1999,21:54,0.02
9/1/1999,22:00,-0.07
9/1/1999,22:06,-0.13
9/1/1999,22:12,-0.2
9/1/1999,22:18,-0.31
9/1/1999,22:24,-0.38
9/1/1999,22:30,-0.47
9/1/1999,22:36,-0.51
9/1/1999,22:42,-0.65
9/1/1999,22:48,-0.6
9/1/1999,22:54,-0.67
9/1/1999,23:00,-0.72
9/1/1999,23:06,-0.78
9/1/1999,23:12,-0.86
9/1/1999,23:18,-0.9
9/1/1999,23:24,-0.9
